JID,CID,Smiles,Carbon,Fluorine,Chlorine,Bromine,Iodine,Sulfur,Phosphorous,Acyclic nitrogen,Cyclic nitrogen,Acyclic oxygen,Cyclic oxygen,Heavy atoms,Acyclic single bonds,Acyclic double bonds,Acyclic triple bonds,Cyclic single bonds,Cyclic double bonds,Cyclic triple bonds,Rotable bonds,H-bond acceptor sites,H-bond acceptor atoms,H-bond donor sites,H-bond donor atoms,Negative charges,Positive charges,Acyclic single valent nodes,Acyclic divalent nodes,Acyclic trivalent nodes,Acyclic tetravalent nodes,Cyclic divalent nodes,Cyclic trivalent nodes,Cyclic tetravalent nodes,3-membered rings,4-membered rings,5-membered rings,6-membered rings,7-membered rings,8-membered rings,9-membered rings,>= 10-membered rings,nodes shared by >= 2 rings,edges shared by >= 2 rings,Functional groups
8953,11021049,CC1=C(C=C(C=C1)OC2=CC=C(C=C2)N(C)C)C,16,0,0,0,0,0,0,1,0,1,0,18,7,0,0,6,6,0,3,3,2,0,0,0,0,4,1,1,0,7,5,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Ether']
8954,82051341,CC1=CC(=C(C(=C1)C)C(=O)CCN2CCCC2)C,16,0,0,0,0,0,0,0,1,1,0,18,7,1,0,8,3,0,4,3,2,0,0,0,0,4,2,1,0,6,5,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Ketone']
8955,79122406,CCCNC1CCC(CC1)N(C)C(=O)NCCC,14,0,0,0,0,0,0,3,0,1,0,18,11,1,0,6,0,0,6,5,4,2,2,0,0,4,6,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Amine']
8956,21323357,CC1=CC2=C(C=C1)C(=C)C3=NN=C(N3C=C2)SC,14,0,0,0,0,1,0,0,3,0,0,18,3,1,0,10,6,0,1,3,3,0,0,0,0,3,1,0,0,7,7,0,0,0,1,1,1,0,0,0,4,2,['Alkane'; 'Vinylic carbon']
8957,64764755,CCC1=CC=C(C=C1)COC2=CC=CC=C2CC,17,0,0,0,0,0,0,0,0,1,0,18,7,0,0,6,6,0,5,2,1,0,0,0,0,2,4,0,0,8,4,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Ether']
8958,79680630,C1COC(CN1CC2=CC=C(O2)C(=O)NN)C#N,11,0,0,0,0,0,0,3,1,1,2,18,6,1,1,9,2,0,3,10,7,3,2,0,0,3,3,1,0,7,4,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amide'; 'Amine'; 'Nitrile']
8959,54931869,CC(C1CCN(CC1)C)NCCC2CCCCC2,16,0,0,0,0,0,0,1,1,0,0,18,7,0,0,12,0,0,5,2,2,1,1,0,0,2,3,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amine']
8960,53977947,C1C=CC2=C(C13C=CC=CO3)C4=CC=CC=C4N2,16,0,0,0,0,0,0,0,1,0,1,18,0,0,0,13,8,0,0,3,2,1,1,0,0,0,0,0,0,13,4,1,0,0,1,3,0,0,0,0,5,2,['Alkane'; 'Vinylic carbon'; 'Ether']
8961,64850913,CCOC1CC(C1(C)C)NC2=CC=C(C=C2)SC,15,0,0,0,0,1,0,1,0,1,0,18,9,0,0,7,3,0,5,3,2,1,1,0,0,4,4,0,0,5,4,1,0,1,0,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
8962,66164542,CCCNC1=NC(=NC=C1)C2=CN=CN2C(C)C,13,0,0,0,0,0,0,1,4,0,0,18,8,0,0,6,5,0,5,5,5,1,1,0,0,3,3,1,0,7,4,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amine']
8963,130366445,CC(C1=CC2=C(CCO2)C=C1)N3CCC(CC3)O,15,0,0,0,0,0,0,0,1,1,1,18,4,0,0,13,3,0,2,5,3,1,1,0,0,2,0,1,0,10,5,0,0,0,1,2,0,0,0,0,2,1,['Alkane'; 'Hydroxyl'; 'Ether']
8964,118047990,C1=CC(=CC=C1CCNCC2=CC=C(C=C2)N)N,15,0,0,0,0,0,0,3,0,0,0,18,7,0,0,6,6,0,5,3,3,5,3,0,0,2,4,0,0,8,4,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amine']
8965,126153199,CC1=NC2=C(N1C)C=CC(=C2)NC(=O)NCCO,12,0,0,0,0,0,0,2,2,2,0,18,8,1,0,5,5,0,3,8,6,3,3,0,0,4,4,1,0,4,5,0,0,0,1,1,0,0,0,0,2,1,['Alkane'; 'Hydroxyl']
8966,115154051,CC(C)CC1=CC=C(C=C1)N(C)C(=O)CC(C)N,15,0,0,0,0,0,0,2,0,1,0,18,11,1,0,3,3,0,5,4,3,2,1,0,0,6,2,4,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
8967,79061470,CCC(CC)(C(C1=CC=CC=C1C)NC)N(C)C,16,0,0,0,0,0,0,2,0,0,0,18,12,0,0,3,3,0,6,2,2,1,1,0,0,6,3,2,1,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Amine']
8968,113776408,CCN(C)C(=O)C(C)NCC1=CC(=C(C=C1)C)C,15,0,0,0,0,0,0,2,0,1,0,18,11,1,0,3,3,0,5,4,3,1,1,0,0,6,3,3,0,3,3,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
8969,22660816,CC1=C(C=CC(=C1)C(=O)O)C2=CC=C(C=C2)C#N,15,0,0,0,0,0,0,1,0,2,0,18,5,1,1,6,6,0,2,5,3,1,1,0,0,4,1,1,0,7,5,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Carboxylic acid'; 'Nitrile']
8970,2845702,CC(CCN1CCN(CC1)C=O)C2=CC=CC=C2,15,0,0,0,0,0,0,0,2,1,0,18,6,1,0,9,3,0,5,4,3,0,0,0,0,2,3,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0,['Alkane']
8971,56711636,C1=CC(=CC=C1C2=CC=C(C=C2)SCC(=O)N)O,14,0,0,0,0,1,0,1,0,2,0,18,6,1,0,6,6,0,4,5,3,3,2,0,0,3,2,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Amide']
8972,114136787,CCC1C(=O)N(CC(=O)N1)CCCCOC(C)C,13,0,0,0,0,0,0,0,2,3,0,18,10,2,0,6,0,0,7,8,5,1,1,0,0,5,6,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amide']
8973,116397850,CC1C(SCCN1CC2=NC(=CC(=N2)NN)C)C,12,0,0,0,0,1,0,2,3,0,0,18,7,0,0,9,3,0,3,5,5,3,2,0,0,4,2,0,0,6,6,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amine']
8974,81849117,CCC1=CC=CC=C1CNC2=CC(=NC=C2)OC,15,0,0,0,0,0,0,1,1,1,0,18,7,0,0,6,6,0,5,4,3,1,1,0,0,2,4,0,0,8,4,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
8975,116614312,CS(=O)(=O)CCCC(=O)CC1(CCCCC1)CN,13,0,0,0,0,1,0,1,0,3,0,18,9,3,0,6,0,0,7,7,4,2,1,0,0,5,5,1,1,5,0,1,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Ketone'; 'Amine']
8976,116166146,CC1(CCOC1)NC2=NC(=NC3=C2C=NN3)NN,10,0,0,0,0,0,0,3,4,0,1,18,5,0,0,10,5,0,3,9,8,5,4,0,0,2,2,0,0,9,4,1,0,0,2,1,0,0,0,0,2,1,['Alkane'; 'Ether'; 'Amine']
8977,15006477,CCCN1CC(OCC1=O)C2=CC=CC=C2OC,14,0,0,0,0,0,0,0,1,2,1,18,6,1,0,9,3,0,4,7,4,0,0,0,0,3,3,0,0,7,5,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amide']
8978,107127843,C1CC2=CC=CC=C2CC1C(=O)NC3(CC3)CN,15,0,0,0,0,0,0,2,0,1,0,18,5,1,0,11,3,0,3,4,3,3,2,0,0,2,2,1,0,9,3,1,1,0,0,2,0,0,0,0,2,1,['Alkane'; 'Amide'; 'Amine']
8979,115238041,C1COCC(N1)CNCC2=CC3=C(C=C2)N=CN3,13,0,0,0,0,0,0,1,3,0,1,18,4,0,0,11,5,0,4,6,5,3,3,0,0,0,3,0,0,11,4,0,0,0,1,2,0,0,0,0,2,1,['Alkane'; 'Ether'; 'Amine']
8980,102793643,CC(C)(C)C1=NC(=NN1)N2CC3CCCNC3C2,13,0,0,0,0,0,0,0,5,0,0,18,5,0,0,13,2,0,1,5,5,2,2,0,0,3,0,0,1,9,5,0,0,0,2,1,0,0,0,0,2,1,['Alkane'; 'Amine']
8981,128833485,CC(C(C)NC(=O)N1CC(OC(C1)(C)C)(C)C)N,13,0,0,0,0,0,0,2,1,1,1,18,11,1,0,6,0,0,2,7,5,3,2,0,0,8,1,3,0,3,1,2,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
8982,113841552,CC1=C(C=C(S1)C(=O)NN)CSCC2CCCO2,12,0,0,0,0,2,0,2,0,1,1,18,8,1,0,8,2,0,5,6,4,3,2,0,0,3,4,1,0,6,4,0,0,0,2,0,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amide'; 'Amine']
8983,127661214,CC1=NC=C(S1)CN2C(=O)C3(CCOC3)NC2=O,11,0,0,0,0,1,0,0,3,2,1,18,3,2,0,13,2,0,2,9,6,1,1,0,0,3,1,0,0,8,5,1,0,0,3,0,0,0,0,0,1,0,['Alkane'; 'Ether'; 'Amide']
8984,91843690,CC1=NC=CN1CCC(=O)NCC2CCNCC2,13,0,0,0,0,0,0,1,3,1,0,18,7,1,0,9,2,0,5,6,5,2,2,0,0,2,4,1,0,8,3,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
8985,5280527,COC1=C(C=CC(=C1)/C=C/C(=O)NCC(=O)O)O,12,0,0,0,0,0,0,1,0,5,0,18,9,3,0,3,3,0,5,11,6,3,3,0,0,5,5,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Vinylic carbon'; 'Hydroxyl'; 'Ether'; 'Carboxylic acid'; 'Amide']
8986,67300754,C1CC(=O)N(C1)C23CC4CC(C2)C(C4)(C3)C(=O)O,14,0,0,0,0,0,0,0,1,3,0,18,3,2,0,16,0,0,2,7,4,1,1,0,0,3,0,1,0,8,4,2,0,0,3,2,0,0,0,0,9,11,['Alkane'; 'Hydroxyl'; 'Carboxylic acid'; 'Amide']
8987,140553441,C1CCN(CC1)NC(=O)C2=C3C(CC=C2)CNN3,13,0,0,0,0,0,0,1,3,1,0,18,3,1,0,14,2,0,2,6,5,3,3,0,0,1,1,1,0,11,4,0,0,0,1,2,0,0,0,0,2,1,['Alkane'; 'Vinylic carbon'; 'Amide'; 'Amine']
8988,81885095,CC(CN1C=CC=N1)NC2CCN3C2CCCC3,14,0,0,0,0,0,0,1,3,0,0,18,5,0,0,13,2,0,4,4,4,1,1,0,0,1,2,1,0,10,4,0,0,0,2,1,0,0,0,0,2,1,['Alkane'; 'Amine']
8989,19298160,CC(=O)C(=O)O/N=C(/C1=CC=C(C=C1)[N+](=O)[O-])\N,10,0,0,0,0,0,0,3,0,5,0,18,8,4,0,3,3,0,4,14,8,2,1,1,1,6,2,4,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Ketone'; 'Amine']
8990,63107712,CC(C)NC1=CC=CC=C1C(=O)NC(C)C(=O)N,13,0,0,0,0,0,0,3,0,2,0,18,10,2,0,3,3,0,5,7,5,4,3,0,0,6,2,4,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
8991,79681734,C1CCC(C1)NC(=O)CN2CCOC(C2)C(=S)N,12,0,0,0,0,1,0,2,1,1,1,18,6,2,0,11,0,0,4,7,5,3,2,0,0,3,2,2,0,8,3,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amide'; 'Amine']
8992,105326742,CCCC(CCC)C(CC1=NC(=C(S1)C)C)NN,14,0,0,0,0,1,0,2,1,0,0,18,13,0,0,3,2,0,8,3,3,3,2,0,0,5,6,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Amine']
8993,79959045,CCC1CCC(CC1)CNC2CC(CSC2)(C)C,16,0,0,0,0,1,0,1,0,0,0,18,7,0,0,12,0,0,4,1,1,1,1,0,0,3,3,0,0,8,3,1,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amine']
8994,63559806,CCC1=C(C(=NC(=N1)C2=CC=CC=C2C)NC)C,15,0,0,0,0,0,0,1,2,0,0,18,7,0,0,6,6,0,3,3,3,1,1,0,0,4,2,0,0,6,6,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amine']
8995,150439030,CS(=O)(=O)ON1CC=CC2=CC=CC3=C2N1C=C3,12,0,0,0,0,1,0,0,2,3,0,18,3,2,0,9,6,0,2,8,5,0,0,0,0,3,1,0,1,8,5,0,0,0,1,1,1,0,0,0,4,3,['Alkane'; 'Vinylic carbon']
8996,111177952,CCNC(=NCC(C)(C)CN(C)C)NCC(C)C,14,0,0,0,0,0,0,4,0,0,0,18,16,1,0,0,0,0,7,4,4,2,2,0,0,7,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Alkane'; 'Amine']
8997,119072644,CC(C)C1=NC(=NO1)CCNC(=O)C(C)N(C)C,12,0,0,0,0,0,0,2,2,1,1,18,12,1,0,3,2,0,6,8,6,1,1,0,0,6,3,4,0,3,2,0,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Amide']
8998,113645298,CCC(C)CC1=NC(=NO1)C2(CCCC(C2)C)N,14,0,0,0,0,0,0,1,2,0,1,18,8,0,0,9,2,0,4,5,4,2,1,0,0,4,2,1,0,7,3,1,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amine']
8999,116405499,CC1=C(C=C(S1)C(=O)O)CN2CCSC(C2)(C)C,13,0,0,0,0,2,0,0,1,2,0,18,7,1,0,9,2,0,3,5,3,1,1,0,0,5,1,1,0,6,4,1,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Carboxylic acid']
9000,64349927,CCC(CC)N(CCOC)C(=O)CCC(C)CCN,15,0,0,0,0,0,0,2,0,2,0,19,17,1,0,0,0,0,11,6,4,2,1,0,0,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amide'; 'Amine']
9001,43462621,CC1=C(C=CO1)C(=O)C2=CC3=C(C=C2)OCCCO3,15,0,0,0,0,0,0,0,0,1,3,19,3,1,0,12,5,0,2,8,4,0,0,0,0,2,0,1,0,11,5,0,0,0,1,1,1,0,0,0,2,1,['Alkane'; 'Ether'; 'Ketone']
9002,61334007,CCCC(CCC)(C1=NC2=C(S1)CCC2)NCCC,16,0,0,0,0,1,0,1,1,0,0,19,11,0,0,7,2,0,8,2,2,1,1,0,0,3,7,0,1,5,3,0,0,0,2,0,0,0,0,0,2,1,['Alkane'; 'Amine']
9003,14230919,CCCCOC(=O)C(=C1SC=CS1)S(=O)(=O)C(C)C,12,0,0,0,0,3,0,0,0,4,0,19,10,4,0,4,1,0,6,8,4,0,0,0,0,6,4,3,1,4,1,0,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Vinylic carbon'; 'Ether'; 'Ester']
9004,138994325,CC1=CNC=C1C(=O)NC(CCO)C2CCCCC2,15,0,0,0,0,0,0,1,1,2,0,19,8,1,0,9,2,0,5,6,4,3,3,0,0,3,3,2,0,8,3,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Amide']
9005,79934454,CCCC(C)N(C)CC1C(C(OC1(C)C)(C)C)NC,16,0,0,0,0,0,0,2,0,0,1,19,14,0,0,5,0,0,6,4,3,1,1,0,0,8,4,2,0,1,2,2,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
9006,153617837,CCC1=CC(=C(C=C1)CC(CCCCO)C(=O)O)C,16,0,0,0,0,0,0,0,0,3,0,19,12,1,0,3,3,0,8,6,3,2,2,0,0,5,6,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Carboxylic acid']
9007,67562659,CC1=CCC=C(C=C1)N(C)C(=O)CNC2CCCC2,16,0,0,0,0,0,0,2,0,1,0,19,7,1,0,9,3,0,4,4,3,1,1,0,0,3,2,2,0,9,3,0,0,0,1,0,1,0,0,0,0,0,['Alkane'; 'Vinylic carbon'; 'Amide'; 'Amine']
9008,61193666,CC1=C(SC(=N1)C)C(C)NC(C)C2CCCN(C2)C,15,0,0,0,0,1,0,1,2,0,0,19,9,0,0,9,2,0,4,3,3,1,1,0,0,5,1,2,0,6,5,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amine']
9009,107917624,CCCOCCN1C=CC2=C1C=C(C=C2)/C(=N/O)/N,14,0,0,0,0,0,0,2,1,2,0,19,9,1,0,5,5,0,6,7,5,3,2,0,0,3,6,1,0,5,4,0,0,0,1,1,0,0,0,0,2,1,['Alkane'; 'Hydroxyl'; 'Ether'; 'Amine']
9010,82044886,C1CC(CN(C1)C2=CC=C(C=C2)N)C(=O)NC3CC3,15,0,0,0,0,0,0,2,1,1,0,19,5,1,0,12,3,0,3,5,4,3,2,0,0,2,1,1,0,10,5,0,1,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
9011,82118625,C1=CC=C2C(=C1)C(=CN2C(=O)C3=CC=NC=C3)C#N,15,0,0,0,0,0,0,1,2,1,0,19,3,1,1,8,8,0,1,5,4,0,0,0,0,2,1,1,0,10,5,0,0,0,1,2,0,0,0,0,2,1,['Nitrile']
9012,82381925,CC1=C2C(=CC=C1)C=C(N2C)C3=NN(C=C3C=O)C,15,0,0,0,0,0,0,0,3,1,0,19,5,1,0,8,7,0,2,5,4,0,0,0,0,4,1,0,0,6,8,0,0,0,2,1,0,0,0,0,2,1,['Alkane'; 'Aldehyde']
9013,107645134,COC(=O)C1=CN=CC(=N1)NC2=CC=CC=C2SC,13,0,0,0,0,1,0,1,2,2,0,19,7,1,0,6,6,0,4,7,5,1,1,0,0,3,3,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Ester'; 'Amine']
9014,111331352,CC(C)C1=NC(=CS1)CC(=O)NCC2(CCCC2)O,14,0,0,0,0,1,0,1,1,2,0,19,9,1,0,8,2,0,5,6,4,2,2,0,0,4,3,2,0,7,2,1,0,0,2,0,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Amide']
9015,103569643,CCN1C=C(C=N1)C(CN)N2CCCC3C2CCC3,15,0,0,0,0,0,0,1,3,0,0,19,6,0,0,13,2,0,4,4,4,2,1,0,0,2,2,1,0,9,5,0,0,0,2,1,0,0,0,0,2,1,['Alkane'; 'Amine']
9016,121742465,CC1C(N(CCS1)C(=O)CCNC)C2=CC=CC=C2,15,0,0,0,0,1,0,1,1,1,0,19,7,1,0,9,3,0,4,4,3,1,1,0,0,3,3,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
9017,80229551,CC1(CCC(CC1)N(C)C2=NC=CN=C2C(=N)N)C,14,0,0,0,0,0,0,3,2,0,0,19,7,1,0,9,3,0,3,5,5,3,2,0,0,5,0,2,0,8,3,1,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amine']
9018,43404371,CC1=CN=C(C=N1)C(=O)NC(CC(C)C)C(=O)OC,13,0,0,0,0,0,0,1,2,3,0,19,11,2,0,3,3,0,5,9,6,1,1,0,0,6,3,4,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Ester'; 'Amide']
9019,62554705,CCCCCC(C)NCCN1CCOC2C1CCC2,16,0,0,0,0,0,0,1,1,0,1,19,10,0,0,10,0,0,8,4,3,1,1,0,0,2,7,1,0,6,3,0,0,0,1,1,0,0,0,0,2,1,['Alkane'; 'Ether'; 'Amine']
9020,79192591,CCC(=O)NC1=CC(=CC=C1)NC(=O)CCCCO,14,0,0,0,0,0,0,2,0,3,0,19,11,2,0,3,3,0,7,8,5,3,3,0,0,4,7,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Amide']
9021,8912715,CC(C)NC(=O)CN(C)CC1=NC2=CC=CC=C2S1,14,0,0,0,0,1,0,2,1,1,0,19,9,1,0,5,5,0,5,5,4,1,1,0,0,4,3,3,0,6,3,0,0,0,1,1,0,0,0,0,2,1,['Alkane'; 'Amide']
9022,20787920,CCCCCCNC(=O)N(CC=C)C1=CC=CC=C1,16,0,0,0,0,0,0,2,0,1,0,19,11,2,0,3,3,0,8,4,3,1,1,0,0,3,8,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Vinylic carbon']
9023,81727988,CC(C1=NN=CN1C)NC2=NC=NC(=C2OC)NC,11,0,0,0,0,0,0,2,5,1,0,19,9,0,0,6,5,0,5,9,8,2,2,0,0,4,3,1,0,6,5,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
9024,42691824,CC1=CC(=CC=C1)C2=NC(=NO2)CNCCC(C)C,15,0,0,0,0,0,0,1,2,0,1,19,9,0,0,6,5,0,6,5,4,1,1,0,0,3,4,1,0,7,4,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amine']
9025,81889780,CCCOC1=CN=CC(=C1)C(=O)C2CCC(CC2)C,16,0,0,0,0,0,0,0,1,2,0,19,7,1,0,9,3,0,5,5,3,0,0,0,0,3,3,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Ketone']
9026,63317769,C1CC(NC1)C2=NOC(=N2)CCOC3=CC=CC=C3,14,0,0,0,0,0,0,0,3,1,1,19,5,0,0,11,5,0,5,7,5,1,1,0,0,0,3,0,0,12,4,0,0,0,2,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
9027,132096985,CC1CC(CCCCC(=O)O1)OCC2=CC=CC=C2,16,0,0,0,0,0,0,0,0,2,1,19,4,1,0,12,3,0,3,6,3,0,0,0,0,2,2,0,0,11,4,0,0,0,0,1,0,0,1,0,0,0,['Alkane'; 'Ether'; 'Ester']
9028,128420510,CC(C(=O)N1CC2(C1)CCCOC2)N3CCSCC3,14,0,0,0,0,1,0,0,2,1,1,19,4,1,0,16,0,0,2,6,4,0,0,0,0,2,0,2,0,12,2,1,0,1,0,2,0,0,0,0,1,0,['Alkane'; 'Ether'; 'Amide']
9029,104252202,CCC1=CC(=CC=C1)C(CC2CCCCO2)NCC,17,0,0,0,0,0,0,1,0,0,1,19,8,0,0,9,3,0,6,3,2,1,1,0,0,2,4,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
9030,63893482,CC1=CC(=C(C=C1)C)C(C2=CC=C(C=C2)N(C)C)O,17,0,0,0,0,0,0,1,0,1,0,19,8,0,0,6,6,0,3,3,2,1,1,0,0,5,0,2,0,7,5,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Hydroxyl']
9031,127252428,CC1=NC(=NC=C1)C2(CCCN2C3=NC=CC=N3)C,14,0,0,0,0,0,0,0,5,0,0,19,4,0,0,11,6,0,2,5,5,0,0,0,0,2,0,0,0,12,4,1,0,0,1,2,0,0,0,0,0,0,['Alkane']
9032,127751133,CC1CCC(C1)C(=O)NC2CCN(CC2)S(=O)(=O)C,13,0,0,0,0,1,0,1,1,3,0,19,6,3,0,11,0,0,3,8,5,1,1,0,0,5,1,1,1,7,4,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amide']
9033,79470365,CCC(C)CN(CC)S(=O)(=O)C1=CN(C(=C1)CO)C,13,0,0,0,0,1,0,1,1,3,0,19,12,2,0,3,2,0,7,8,5,1,1,0,0,7,4,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Hydroxyl']
9034,83997405,CCC(C1CCC1)N2CCCC(C2)NCC3CCC3,17,0,0,0,0,0,0,1,1,0,0,19,7,0,0,14,0,0,6,2,2,1,1,0,0,1,3,1,0,10,4,0,0,2,0,1,0,0,0,0,0,0,['Alkane'; 'Amine']
9035,105693703,COCC(CNCC1CCC2(O1)CCCCC2)OC,15,0,0,0,0,0,0,1,0,2,1,19,9,0,0,11,0,0,7,7,4,1,1,0,0,2,6,1,0,8,1,1,0,0,1,1,0,0,0,0,1,0,['Alkane'; 'Ether'; 'Amine']
9036,105944007,CC1=CN(N=C1)CCNC(=O)NC(C)CCC(=O)O,12,0,0,0,0,0,0,2,2,3,0,19,12,2,0,3,2,0,7,10,7,3,3,0,0,5,6,3,0,3,2,0,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Carboxylic acid']
9037,128995193,CC1CCC(O1)C2=NC(=NO2)CCC3=CC=CC=C3,15,0,0,0,0,0,0,0,2,0,2,19,5,0,0,11,5,0,4,6,4,0,0,0,0,1,2,0,0,11,5,0,0,0,2,1,0,0,0,0,0,0,['Alkane'; 'Ether']
9038,80395567,CC(C)C1=NN(C(=C1[N+](=O)[O-])N(C)CCCNC)C,12,0,0,0,0,0,0,3,2,2,0,19,13,1,0,3,2,0,7,10,7,1,1,1,1,7,4,3,0,1,4,0,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Amine']
9039,130269679,CC1CC2CC(CC(C1)(C2)C3=CC=CC=C3)(C)CN,18,0,0,0,0,0,0,1,0,0,0,19,5,0,0,13,3,0,2,1,1,2,1,0,0,3,1,0,0,10,3,2,0,0,0,3,0,0,0,0,3,2,['Alkane'; 'Amine']
9040,93875307,CC/C=C(\C)/C(=O)NCC(C)(C)N1CCN(CC1)C,15,0,0,0,0,0,0,1,2,1,0,19,11,2,0,6,0,0,5,5,4,1,1,0,0,6,4,2,1,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Vinylic carbon'; 'Amide']
9041,81917719,CCC1CCC(C1)(CN)C2(CCCCC2C(C)C)O,17,0,0,0,0,0,0,1,0,1,0,19,9,0,0,11,0,0,4,3,2,3,2,0,0,5,2,1,0,7,2,2,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Amine']
9042,63354099,C1CC1C2=CC(=NC(=N2)C3=CC(=CC=C3)[N+](=O)[O-])N,13,0,0,0,0,0,0,2,2,2,0,19,5,1,0,9,6,0,3,9,6,2,1,1,1,3,0,1,0,9,6,0,1,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amine']
9043,54989549,COC1=C(C=CC(=N1)N(CC(=O)N)C2CCCC2)N,13,0,0,0,0,0,0,3,1,2,0,19,8,1,0,8,3,0,5,8,6,4,2,0,0,4,2,2,0,7,4,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amide'; 'Amine']
9044,18355471,CC(C)(C)C(=O)NC1=CC=C(C=C1)CCCC(=O)O,15,0,0,0,0,0,0,1,0,3,0,19,11,2,0,3,3,0,5,7,4,2,2,0,0,6,4,2,1,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Carboxylic acid'; 'Amide']
